Year,State,County,PWS Name,PWS Id,Population Served,Annual Mean,Maximum Contaminant Level
2013,Missouri,Butler,BUTLER CO PWSD 1,MO4024070,8750,0.44,Less than or Equal to MCL
2013,Missouri,Butler,BUTLER CO PWSD 2,MO4024071,1603,0,Not Detected
2013,Missouri,Butler,BUTLER CO PWSD 3,MO4024072,3123,0,Not Detected
2013,Missouri,Butler,CAMELOT ESTATES MHP,MO4048181,30,0.74,Less than or Equal to MCL
2013,Missouri,Butler,CLETS TRAILER PARK,MO4048184,30,0.18,Less than or Equal to MCL
2013,Missouri,Butler,FISK,MO4010278,500,0,Not Detected
2013,Missouri,Butler,LAKELAND HEIGHTS WATER CO,MO4036069,200,0.05,Less than or Equal to MCL
2013,Missouri,Butler,OAKBRIER ESTATES,MO4036026,100,0.07,Less than or Equal to MCL
2013,Missouri,Butler,POPLAR BLUFF,MO4010656,17700,0.35,Less than or Equal to MCL
2013,Missouri,Butler,QULIN,MO4010670,467,0,Not Detected
2013,Missouri,Butler,W E SEARS YOUTH CENTER,MO4069038,190,0.07,Less than or Equal to MCL
2013,Missouri,Caldwell,BRAYMER,MO1010098,1050,0.09,Less than or Equal to MCL
2013,Missouri,Caldwell,BRECKENRIDGE,MO1010099,415,0.02,Less than or Equal to MCL
2013,Missouri,Caldwell,CALDWELL CO PWSD 1,MO1024078,480,0.03,Less than or Equal to MCL
2013,Missouri,Caldwell,HAMILTON,MO1010342,2400,0.1,Less than or Equal to MCL
2013,Missouri,Caldwell,KINGSTON,MO1010426,348,0.02,Less than or Equal to MCL
2013,Missouri,Callaway,AUXVASSE,MO3010039,992,0,Not Detected
2013,Missouri,Callaway,CALLAWAY 2 WATER DISTRICT,MO3024085,13080,0.01,Less than or Equal to MCL
2013,Missouri,Callaway,CALLAWAY CO PWSD 1,MO3024084,9840,0,Not Detected
2013,Missouri,Callaway,FULTON,MO3010296,12128,0.01,Less than or Equal to MCL
2013,Missouri,Callaway,HATTON HILLS MHP,MO3041238,90,0,Not Detected
2013,Missouri,Callaway,KINGDOM CITY,MO3010424,128,0,Not Detected
2013,Missouri,Callaway,MOKANE WATER CO OP,MO3010535,186,0,Not Detected
2013,Missouri,Callaway,NEW BLOOMFIELD,MO3010563,669,0,Not Detected
2013,Missouri,Callaway,NEW CHRISTIAN LIFE FELLOWSHIP,MO3048994,106,0.8,Less than or Equal to MCL
2013,Missouri,Callaway,RIVERVIEW NURSING CENTER,MO3069003,60,0.02,Less than or Equal to MCL
2013,Missouri,Callaway,SCOTCHMAN PLACE,MO3048263,57,0.13,Less than or Equal to MCL
2013,Missouri,Callaway,WILDWOOD LOT OWNERS ASSOCIATION,MO3242162,35,0.01,Less than or Equal to MCL
2013,Missouri,Camden,5 81 MOTEL & CAMPGROUND,MO3190771,75,0.57,Less than or Equal to MCL
2013,Missouri,Camden,ARROW RIDGE SHORES,MO3031133,125,0,Not Detected
2013,Missouri,Camden,BIG BEAR ESTATES,MO3031333,95,0.1,Less than or Equal to MCL
2013,Missouri,Camden,BIG ISLAND WATER COMPANY,MO3031265,140,0,Not Detected
2013,Missouri,Camden,BLACKHAWK ESTATES,MO3036103,100,0.32,Less than or Equal to MCL
2013,Missouri,Camden,CAMDEN CO PWSD # 5 - CEDAR HEIGHTS HOA,MO3031383,485,1.21,Less than or Equal to MCL
2013,Missouri,Camden,CAMDEN CO PWSD # 5 - CLEARWATER CONDOS,MO3302557,250,0.13,Less than or Equal to MCL
2013,Missouri,Camden,CAMDEN CO PWSD 1,MO3024090,1000,0.14,Less than or Equal to MCL
2013,Missouri,Camden,CAMDEN CO PWSD 2,MO3024091,1400,0.19,Less than or Equal to MCL
2013,Missouri,Camden,CAMDEN CO PWSD 3,MO5021438,850,0.03,Less than or Equal to MCL
2013,Missouri,Camden,CAMDEN CO PWSD 4,MO3021377,600,0.03,Less than or Equal to MCL
2013,Missouri,Camden,CAMDENTON,MO3010130,3718,0.49,Less than or Equal to MCL
2013,Missouri,Camden,CEDAR GLEN CONDOMINIUMS,MO3071205,535,0.55,Less than or Equal to MCL
2013,Missouri,Camden,CEDAR GREEN CONDOMINIUM,MO3190757,156,0.66,Less than or Equal to MCL
2013,Missouri,Camden,CHELSEA ROSE SUBD,MO3031244,78,0.05,Less than or Equal to MCL
2013,Missouri,Camden,CIMARRON BAY SUBDIVISION,MO3031290,160,0,Not Detected
2013,Missouri,Camden,COUNTRY MEADOWS ESTATES,MO3041122,40,1.08,Less than or Equal to MCL
2013,Missouri,Camden,COURTYARD APARTMENTS,MO3079511,96,0.19,Less than or Equal to MCL
2013,Missouri,Camden,CROSS CREEK SUBD,MO3031232,50,0.03,Less than or Equal to MCL
2013,Missouri,Camden,EAGLE ROCK SUBDIVISION,MO3031307,37,0,Not Detected
2013,Missouri,Camden,ECHO VALLEY SUBDIVISION,MO3031267,175,0.23,Less than or Equal to MCL
2013,Missouri,Camden,EL KAY LAKE VIEW MOTEL,MO3190694,60,0.1,Less than or Equal to MCL
2013,Missouri,Camden,FAWN VALLEY ESTATES,MO3036175,75,0.07,Less than or Equal to MCL
2013,Missouri,Camden,FOUNTAIN VIEW LANDING,MO3301350,290,0,Not Detected
2013,Missouri,Camden,FOXHEAD SHORES,MO3036078,134,0.23,Less than or Equal to MCL
2013,Missouri,Camden,GOLDEN GLADE WATER SYSTEM,MO3031299,50,0,Not Detected
2013,Missouri,Camden,GREEN ACRES MOBILE HOME PARK,MO5031533,25,0.1,Less than or Equal to MCL
2013,Missouri,Camden,HAWK ISLAND ESTATES,MO3036354,150,0.04,Less than or Equal to MCL
2013,Missouri,Camden,HAWKS NEST CONDO ASSN,MO3191837,35,0.97,Less than or Equal to MCL
2013,Missouri,Camden,HIDDEN OAKS ESTATES,MO3031207,50,0.08,Less than or Equal to MCL
2013,Missouri,Camden,J BAR H ESTATES,MO5031601,40,0.14,Less than or Equal to MCL
2013,Missouri,Camden,KK WATER SUPPLY,MO3036050,2500,0.01,Less than or Equal to MCL
2013,Missouri,Camden,LAKE REGION WATER & SEWER,MO3031201,1200,0.05,Less than or Equal to MCL
2013,Missouri,Camden,LINN CREEK,MO3010471,244,0,Not Detected
2013,Missouri,Camden,MAKALU ESTATES,MO3031208,72,0,Not Detected
2013,Missouri,Camden,MINNOWBROOK ESTATES,MO3030981,25,0.32,Less than or Equal to MCL
2013,Missouri,Camden,MIRAMAR CONDOMINIUMS,MO5301501,120,0.03,Less than or Equal to MCL
2013,Missouri,Camden,NANTUCKET BAY,MO3071339,190,0.14,Less than or Equal to MCL
2013,Missouri,Camden,NEW TRIBES MISSION INC,MO3281045,140,0.49,Less than or Equal to MCL
2013,Missouri,Camden,OAK SHADOWS SUBDIVISION,MO5031544,36,0.33,Less than or Equal to MCL
2013,Missouri,Camden,OLD KINDERHOOK COMMUNITY,MO3031198,575,0.43,Less than or Equal to MCL
2013,Missouri,Camden,OSAGE BEACH EAST,MO3011367,1740,0.22,Less than or Equal to MCL
2013,Missouri,Camden,OSAGE BEACH HARBOR SUBD,MO3238042,230,0,Not Detected
2013,Missouri,Camden,OSAGE BEACH WEST,MO3011346,2611,0.01,Less than or Equal to MCL
2013,Missouri,Camden,OSAGE HIGHLANDS,MO3031089,200,0.02,Less than or Equal to MCL
2013,Missouri,Camden,OZARK SHORES WATER CO,MO3036157,4500,0.01,Less than or Equal to MCL
2013,Missouri,Camden,PARK PLACE MASTER ASSN,MO3282326,545,0,Not Detected
2013,Missouri,Camden,PENINSULA SUBD,MO3031349,75,0.01,Less than or Equal to MCL
2013,Missouri,Camden,PLEASANT VALLEY ASSOCIATION 1,MO5031429,60,0.05,Less than or Equal to MCL
2013,Missouri,Camden,RED OAK SUBDIVISION,MO5031416,50,0.13,Less than or Equal to MCL
2013,Missouri,Camden,RIVIERA VILLAS & RV RESORT,MO5301557,64,0.07,Less than or Equal to MCL
2013,Missouri,Camden,ROBYN POINT,MO3030474,72,0.08,Less than or Equal to MCL
2013,Missouri,Camden,ROYALE PALMS,MO5301407,100,0,Not Detected
2013,Missouri,Camden,SERENITY BAY SUBD,MO3031242,65,0.03,Less than or Equal to MCL
2013,Missouri,Camden,SEVEN TRAILS WEST SUBD,MO3031220,435,0.1,Less than or Equal to MCL
2013,Missouri,Camden,SOUTHWAY TERRACE MHP,MO3048141,75,0.93,Less than or Equal to MCL
2013,Missouri,Camden,ST TROPEZ SUBDIVISION,MO3031279,75,0.09,Less than or Equal to MCL
2013,Missouri,Camden,SUMMER PLACE ON THE LAKE,MO3031257,100,0,Not Detected
2013,Missouri,Camden,SUNRISE BEACH VILLAGE OF,MO5031591,576,0.01,Less than or Equal to MCL
2013,Missouri,Camden,SYLVAN BAY SUBDIVISION,MO3031280,75,0.06,Less than or Equal to MCL
2013,Missouri,Camden,THE FALLS CONDOMINIUMS,MO3238097,275,0.15,Less than or Equal to MCL
2013,Missouri,Camden,TUSCANY CONDOMINIUMS,MO5301390,69,0.07,Less than or Equal to MCL
2013,Missouri,Camden,WATKINS SUBDIVISION,MO5031401,31,0.06,Less than or Equal to MCL
2013,Missouri,Camden,WHISPERING HILLS SUBD,MO3036251,190,0.85,Less than or Equal to MCL
2013,Missouri,Cape Girardeau,BARNABAS ASSISTED LIVING EAST,MO4069081,58,0.13,Less than or Equal to MCL
2013,Missouri,Cape Girardeau,BRANDCO UTILITIES,MO4036038,400,0.42,Less than or Equal to MCL
2013,Missouri,Cape Girardeau,CAPE GIRARDEAU,MO4010136,37941,0.1,Less than or Equal to MCL
2013,Missouri,Cape Girardeau,CAPE GIRARDEAU CO PWSD 2,MO4024097,2055,0.35,Less than or Equal to MCL
2013,Missouri,Cape Girardeau,CAPE GIRARDEAU CO PWSD 4,MO4024100,1275,0.06,Less than or Equal to MCL
2013,Missouri,Cape Girardeau,CAPE GIRARDEAU CO PWSD 5,MO4021532,500,0.11,Less than or Equal to MCL
2013,Missouri,Cape Girardeau,CAPE PERRY CO PWSD 1 SOUTH,MO4024096,5363,0.3,Less than or Equal to MCL
2013,Missouri,Cape Girardeau,CAROLINA OAKS PLANTATION,MO4031320,157,0,Not Detected
2013,Missouri,Cape Girardeau,COUNTRY VILLAGE ESTATES SUBDIVISION,MO4030275,55,2.62,Less than or Equal to MCL
2013,Missouri,Cape Girardeau,DELTA,MO4010211,636,0.04,Less than or Equal to MCL
2013,Missouri,Cape Girardeau,HIDDEN VALLEY FISHING CLUB,MO4202639,339,0.17,Less than or Equal to MCL
2013,Missouri,Cape Girardeau,JACKSON,MO4010404,11500,0.07,Less than or Equal to MCL
2013,Missouri,Cape Girardeau,MID AMERICA TEEN CHALLENGE,MO4079503,170,0.32,Less than or Equal to MCL
2013,Missouri,Cape Girardeau,NORTH HILLS ESTATES,MO4036144,100,0.04,Less than or Equal to MCL
2013,Missouri,Cape Girardeau,PARKWOOD LAKE ESTATES,MO4048083,363,1.73,Less than or Equal to MCL
2013,Missouri,Cape Girardeau,ROYAL LAKE ESTATES,MO4031334,30,1.95,Less than or Equal to MCL
2013,Missouri,Cape Girardeau,UPPER BEND ROAD SUBDIVISION,MO4030289,60,0.19,Less than or Equal to MCL
2013,Missouri,Cape Girardeau,WESTLAKE MEADOWS SUBDIVISION,MO4031453,55,0.03,Less than or Equal to MCL
2013,Missouri,Cape Girardeau,WHITEWATER/ALLENVILLE,MO4011158,200,3.81,Less than or Equal to MCL
2013,Missouri,Cape Girardeau,WINDWOOD ESTATES SUBD,MO4031196,132,0,Not Detected
2013,Missouri,Carroll,BOSWORTH,MO2010091,305,7.35,Less than or Equal to MCL
2013,Missouri,Carroll,CARROLL CO PWSD 1,MO2024105,2850,0,Not Detected
2013,Missouri,Carroll,CARROLLTON,MO2010140,3784,0.03,Less than or Equal to MCL
2013,Missouri,Carroll,NORBORNE,MO2010578,708,0,Not Detected
2013,Missouri,Carter,CARTER CO PWSD 1,MO4024108,440,0.19,Less than or Equal to MCL
2013,Missouri,Carter,CARTER CO PWSD 2,MO4024109,147,1.33,Less than or Equal to MCL
2013,Missouri,Carter,ELLSINORE,MO4010246,675,0.09,Less than or Equal to MCL
2013,Missouri,Carter,GRANDIN,MO4010322,258,0.16,Less than or Equal to MCL
2013,Missouri,Carter,VAN BUREN,MO4010811,850,1.24,Less than or Equal to MCL
2013,Missouri,Cass,ARCHIE,MO1010024,1170,0.06,Less than or Equal to MCL
2013,Missouri,Cass,CASS CO PWSD 7,MO1024111,4200,0.33,Less than or Equal to MCL
2013,Missouri,Cass,GARDEN CITY,MO1010301,1642,0.12,Less than or Equal to MCL
2013,Missouri,Cass,HARRISONVILLE,MO1010349,9734,0.23,Less than or Equal to MCL
2013,Missouri,Cedar,AGAPE BOARDING SCHOOL,MO5172802,250,0,Not Detected
2013,Missouri,Cedar,CEDAR CO PWSD 1,MO5024120,1507,0,Not Detected
2013,Missouri,Cedar,CHAPEL HILL SUBD,MO5190909,30,0,Not Detected
2013,Missouri,Cedar,EL DORADO SPRINGS,MO5010241,3593,0,Not Detected
2013,Missouri,Cedar,FRIENDSHIP HILLS SUBD,MO5031165,45,0,Not Detected
2013,Missouri,Cedar,JERICO SPRINGS,MO5010411,259,0.03,Less than or Equal to MCL
2013,Missouri,Cedar,STOCKTON,MO5010763,1960,0,Not Detected
2013,Missouri,Cedar,STOCKTON HILLS WATER CO,MO5036164,355,0.03,Less than or Equal to MCL
2013,Missouri,Cedar,VILLAGE OF UMBER VIEW HEIGHTS,MO5010967,50,0.03,Less than or Equal to MCL
2013,Missouri,Chariton,KEYTESVILLE,MO2010420,600,0.09,Less than or Equal to MCL
2013,Missouri,Chariton,MO AMERICAN BRUNSWICK,MO2010109,836,0.15,Less than or Equal to MCL
2013,Missouri,Chariton,SALISBURY,MO2010722,1620,0.07,Less than or Equal to MCL
2013,Missouri,Christian,APPLE VALLEY COURT,MO5040637,25,0.02,Less than or Equal to MCL
2013,Missouri,Christian,BILLINGS,MO5010071,1358,0,Not Detected
2013,Missouri,Christian,BILYEU RIDGE HILLS SUBD,MO5036027,135,0,Not Detected
2013,Missouri,Christian,BLUE STEM ESTATES SUBD,MO5031330,26,0,Not Detected
2013,Missouri,Christian,CEDAR HILL APTS,MO5079527,102,0,Not Detected
2013,Missouri,Christian,CHRISTIAN CO PWSD 1,MO5024133,280,0,Not Detected
2013,Missouri,Christian,CITYDEL MHP,MO5040555,32,0.26,Less than or Equal to MCL
2013,Missouri,Christian,CLEVER,MO5010175,2139,0,Not Detected
2013,Missouri,Christian,COUNTRY MEADOWS ESTATES,MO5039093,150,0.32,Less than or Equal to MCL
2013,Missouri,Christian,CTW WATERWORKS INC,MO5031513,25,0,Not Detected
2013,Missouri,Christian,FINLEY VALLEY/CITY OF OZARK,MO5036273,560,0,Not Detected
2013,Missouri,Christian,GOLD RIDGE NORTH,MO5033098,30,0,Not Detected
2013,Missouri,Christian,HIGHLANDVILLE,MO5024134,1410,0.51,Less than or Equal to MCL
2013,Missouri,Christian,JAMES RIVER ESTATES SUBD,MO5031315,50,0,Not Detected
2013,Missouri,Christian,MC GINNIS ESTATES SUB,MO5031578,36,0.61,Less than or Equal to MCL
2013,Missouri,Christian,MIDLAND WATER CO,MO5040176,250,0.01,Less than or Equal to MCL
2013,Missouri,Christian,NIXA,MO5010576,19022,0.03,Less than or Equal to MCL
2013,Missouri,Christian,OZARK,MO5010619,18095,0.08,Less than or Equal to MCL
2013,Missouri,Christian,PIPPENVILLE & OAK PARK OWNERS ASSN,MO5036305,120,0.27,Less than or Equal to MCL
2013,Missouri,Christian,RDE WATER COMPANY,MO5048130,2718,0.79,Less than or Equal to MCL
2013,Missouri,Christian,SADDLEBROOKE VILLAGE OF,MO5031375,249,0,Not Detected
2013,Missouri,Christian,SHADY HILLS MHP,MO5048404,52,0.11,Less than or Equal to MCL
2013,Missouri,Christian,SOUTH OAKS MHP,MO5048394,204,0.02,Less than or Equal to MCL
2013,Missouri,Christian,SPARTA,MO5010752,1700,0.22,Less than or Equal to MCL
2013,Missouri,Christian,SPARTA MHP,MO5048154,33,0.75,Less than or Equal to MCL
2013,Missouri,Christian,SPOKANE HIGHLANDS,MO5031093,85,0,Not Detected
2013,Missouri,Christian,SUNSET HEIGHTS 2ND ADDITION,MO5036054,30,0.01,Less than or Equal to MCL
2013,Missouri,Christian,SUNSET HEIGHTS SUBD WELL 2 BLOCK 2,MO5036092,26,0,Not Detected
2013,Missouri,Christian,TWIN RIDGES PARK INC,MO5048032,125,0.34,Less than or Equal to MCL
2013,Missouri,Christian,VALLEY WOODS SUBDIVISION,MO5031152,135,0,Not Detected
2013,Missouri,Christian,WHITE PINE VILLAGE,MO5048267,80,0.34,Less than or Equal to MCL
2013,Missouri,Clark,CLARK CO CONS PWSD 1,MO2024138,7140,5.22,Less than or Equal to MCL
2013,Missouri,Clark,KAHOKA PUBLIC WORKS,MO2010414,2165,0,Not Detected
2013,Missouri,Clay,CLAY CO PWSD 3,MO1024143,3933,0.08,Less than or Equal to MCL
2013,Missouri,Clay,EXCELSIOR SPRINGS,MO1010261,11400,0.04,Less than or Equal to MCL
2013,Missouri,Clay,GLADSTONE,MO1010307,28362,0.02,Less than or Equal to MCL
2013,Missouri,Clay,KEARNEY,MO1010416,8200,0.04,Less than or Equal to MCL
2013,Missouri,Clay,LIBERTY,MO1010466,30000,0.09,Less than or Equal to MCL
2013,Missouri,Clay,NORTH KANSAS CITY,MO1010580,4800,0.07,Less than or Equal to MCL
2013,Missouri,Clay,SMITHVILLE,MO1010748,8425,0.25,Less than or Equal to MCL
2013,Missouri,Clinton,CAMERON,MO1010131,9788,0.03,Less than or Equal to MCL
2013,Missouri,Clinton,PLATTSBURG,MO1010648,2741,0.09,Less than or Equal to MCL
2013,Missouri,Cole,CENTERTOWN,MO3010149,278,0,Not Detected
2013,Missouri,Cole,CENTRAL MO CRRCTNL CTR,MO3069008,42,0.02,Less than or Equal to MCL
2013,Missouri,Cole,COLE CO PWSD 1,MO3024159,12400,0,Not Detected
2013,Missouri,Cole,COLE CO PWSD 3,MO3024162,1875,0,Not Detected
2013,Missouri,Cole,COLE CO PWSD 4,MO3024163,7283,0,Not Detected
2013,Missouri,Cole,COLE CO PWSD 5,MO3024164,260,0.39,Less than or Equal to MCL
2013,Missouri,Cole,EUGENE,MO3010257,220,0,Not Detected
2013,Missouri,Cole,MO AMERICAN - LAKE CARMEL,MO3031183,123,0,Not Detected
2013,Missouri,Cole,MO AMERICAN JEFFERSON CITY DISTRICT,MO3010409,27377,1.4,Less than or Equal to MCL
2013,Missouri,Cole,RED FIELD SUBDIVISION,MO3031301,60,0,Not Detected
2013,Missouri,Cole,RUSSELLVILLE,MO3010706,758,0,Not Detected
2013,Missouri,Cole,WARDSVILLE,MO3010831,1506,1.2,Less than or Equal to MCL
2013,Missouri,Cooper,BOONVILLE,MO3010089,8319,1.22,Less than or Equal to MCL
2013,Missouri,Cooper,BUNCETON,MO3010115,359,0,Not Detected
2013,Missouri,Cooper,COOPER CO CONSOLIDATED PWSD # 1,MO3024170,2451,0,Not Detected
2013,Missouri,Cooper,COOPER CO PWSD 1,MO3024169,558,0,Not Detected
2013,Missouri,Cooper,OTTERVILLE,MO3010614,450,0,Not Detected
2013,Missouri,Cooper,PILOT GROVE,MO3010642,746,0,Not Detected
2013,Missouri,Cooper,PRAIRIE HOME,MO3010660,225,0,Not Detected
2013,Missouri,Crawford,BOURBON,MO6010092,1631,0.58,Less than or Equal to MCL
2013,Missouri,Crawford,CRAWFORD CO PWSD 1,MO6036037,178,0.37,Less than or Equal to MCL
2013,Missouri,Crawford,CUBA,MO6010200,3356,0.14,Less than or Equal to MCL
2013,Missouri,Crawford,INDIAN HILLS UTILITIES,MO6036052,2500,0.12,Less than or Equal to MCL
2013,Missouri,Crawford,LEASBURG,MO6010457,300,0.16,Less than or Equal to MCL
2013,Missouri,Crawford,REDWOOD MANOR CARE CENTER,MO6069079,57,0.67,Less than or Equal to MCL
2013,Missouri,Crawford,STEELVILLE,MO6010759,1160,0.67,Less than or Equal to MCL
2013,Missouri,Crawford,VILLAGE OF WEST SULLIVAN,MO4011491,150,0.05,Less than or Equal to MCL
2013,Missouri,Dade,ARCOLA,MO5010025,45,0.02,Less than or Equal to MCL
2013,Missouri,Dade,DADEVILLE,MO5010202,248,0.02,Less than or Equal to MCL
2013,Missouri,Dade,EVERTON,MO5010259,438,0.15,Less than or Equal to MCL
2013,Missouri,Dade,GREENFIELD,MO5010331,1371,0,Not Detected
2013,Missouri,Dade,LOCKWOOD,MO5010475,936,0,Not Detected
2013,Missouri,Dade,SOUTH GREENFIELD,MO5010749,100,0,Not Detected
2013,Missouri,Dallas,BUFFALO,MO5010114,3084,0.17,Less than or Equal to MCL
2013,Missouri,Dallas,LOUISBURG,MO5011068,122,0,Not Detected
2013,Missouri,Dallas,MERITTS CAMPGROUND,MO5041253,90,0.03,Less than or Equal to MCL
2013,Missouri,Dallas,URBANA,MO5010807,427,0,Not Detected
2013,Missouri,Daviess,DAVIESS CO PWSD 3,MO1036130,337,0.08,Less than or Equal to MCL
2013,Missouri,Daviess,GALLATIN,MO1010299,1761,0.03,Less than or Equal to MCL
2013,Missouri,Daviess,PATTONSBURG,MO1010632,328,0,Not Detected
2013,Missouri,DeKalb,MAYSVILLE,MO1010510,1170,0.08,Less than or Equal to MCL
2013,Missouri,DeKalb,OSBORN,MO1010609,450,4.9,Less than or Equal to MCL
2013,Missouri,Dent,BUNKER,MO4010883,350,0.18,Less than or Equal to MCL
2013,Missouri,Dent,DENT CO PWSD 1,MO4024196,1500,0.12,Less than or Equal to MCL
2013,Missouri,Dent,SALEM,MO4010721,4854,0.62,Less than or Equal to MCL
2013,Missouri,Douglas,AVA,MO5010040,2993,0.28,Less than or Equal to MCL
2013,Missouri,Douglas,COUNTRY AIRE APARTMENTS,MO5071593,25,1.58,Less than or Equal to MCL
2013,Missouri,Dunklin,ARBYRD,MO4010022,509,0.02,Less than or Equal to MCL
2013,Missouri,Dunklin,CAMPBELL,MO4010132,1980,0.01,Less than or Equal to MCL
2013,Missouri,Dunklin,CARDWELL,MO4010137,900,0,Not Detected
2013,Missouri,Dunklin,CLARKTON,MO4010170,1400,0.02,Less than or Equal to MCL
2013,Missouri,Dunklin,DUNKLIN CO PWSD 1,MO4024206,5800,0,Not Detected
2013,Missouri,Dunklin,DUNKLIN CO PWSD 2,MO4024207,2300,0,Not Detected
2013,Missouri,Dunklin,DUNKLIN CO PWSD 3 SOUTH,MO4024209,2150,0,Not Detected
2013,Missouri,Dunklin,HOLCOMB,MO4010370,600,0,Not Detected
2013,Missouri,Dunklin,HORNERSVILLE,MO4010379,735,0,Not Detected
2013,Missouri,Dunklin,KENNETT,MO4010417,11500,0.03,Less than or Equal to MCL
2013,Missouri,Dunklin,MALDEN,MO4010490,4275,0.01,Less than or Equal to MCL
2013,Missouri,Dunklin,SENATH,MO4010732,1700,0,Not Detected
2013,Missouri,Franklin,ARGYLE ESTATES WATER SUPPLY,MO6036126,120,1.06,Less than or Equal to MCL
2013,Missouri,Franklin,AVERY MOBILE HOME COURT,MO6048068,110,0.46,Less than or Equal to MCL
2013,Missouri,Franklin,BEAUTY VIEW ACRES SUBD,MO6036219,75,1.77,Less than or Equal to MCL
2013,Missouri,Franklin,BERGER,MO6010064,247,0,Not Detected
2013,Missouri,Franklin,BOURBEUSE MHP,MO6048103,70,0.24,Less than or Equal to MCL
2013,Missouri,Franklin,CIRCLE C MOBILE HOME PARK,MO6048106,90,0.24,Less than or Equal to MCL
2013,Missouri,Franklin,CRESTVIEW ACRES SUBD,MO6036074,150,0.68,Less than or Equal to MCL
2013,Missouri,Franklin,EVERGREEN LAKE ESTATES,MO6036134,85,0.17,Less than or Equal to MCL
2013,Missouri,Franklin,FOXBORO SUBDIVISION,MO6036323,30,0,Not Detected
2013,Missouri,Franklin,FRANKLIN CO PWSD 1,MO6024211,3820,0.05,Less than or Equal to MCL
2013,Missouri,Franklin,FRANKLIN CO PWSD 1 - LAKE SERENE,MO6036075,600,0,Not Detected
2013,Missouri,Franklin,FRANKLIN CO PWSD 1 CARDINAL MEADOWS,MO6031215,52,0.12,Less than or Equal to MCL
2013,Missouri,Franklin,FRANKLIN CO PWSD 3,MO6024213,8250,0.22,Less than or Equal to MCL
2013,Missouri,Franklin,FRANKLIN CO PWSD 3 - ST ALBANS,MO6079516,1318,0,Not Detected
2013,Missouri,Franklin,FRANKLIN CO PWSD 4,MO6024214,760,0.11,Less than or Equal to MCL
2013,Missouri,Franklin,FRANKLIN COUNTY WATER CO INC,MO6036009,186,0.02,Less than or Equal to MCL
2013,Missouri,Franklin,GERALD,MO6010303,1200,0.15,Less than or Equal to MCL
2013,Missouri,Franklin,GREENWOOD VALLEY,MO6031389,60,0.08,Less than or Equal to MCL
2013,Missouri,Franklin,HAYFIELD WATER WORKS,MO6031237,45,0,Not Detected
2013,Missouri,Franklin,HERMIT HOLLOW SUBD,MO6036139,20,0.07,Less than or Equal to MCL
2013,Missouri,Franklin,HILLSHINE ACRES SUBD,MO6036135,80,1.73,Less than or Equal to MCL
2013,Missouri,Franklin,HORSE SHOE BEND,MO6048163,70,0.22,Less than or Equal to MCL
2013,Missouri,Franklin,MAPLE HILL PARK,MO6048153,25,0.16,Less than or Equal to MCL
2013,Missouri,Franklin,MELODY LAKE WATER & SEWER,MO6036041,90,0,Not Detected
2013,Missouri,Franklin,MIRAMIGUOA PARK,MO6036128,120,0.51,Less than or Equal to MCL
2013,Missouri,Franklin,NEW HAVEN,MO6010568,1867,0.09,Less than or Equal to MCL
2013,Missouri,Franklin,OAK GROVE VILLAGE,MO6010590,350,0.41,Less than or Equal to MCL
2013,Missouri,Franklin,PACIFIC,MO6010620,6000,0.69,Less than or Equal to MCL
2013,Missouri,Franklin,PARADISE MHP,MO6048206,50,2.21,Less than or Equal to MCL
2013,Missouri,Franklin,RIVERVIEW MHP,MO6048065,145,1.05,Less than or Equal to MCL
2013,Missouri,Franklin,SPRING MEADOWS MHP,MO6048249,132,0,Not Detected
2013,Missouri,Franklin,ST CLAIR,MO6010708,4700,0.13,Less than or Equal to MCL
2013,Missouri,Franklin,STREAMLINE MHP,MO6048201,125,1.82,Less than or Equal to MCL
2013,Missouri,Franklin,SULLIVAN,MO6010775,5661,0.47,Less than or Equal to MCL
2013,Missouri,Franklin,SYLVAN MANOR SUBD,MO6036085,240,0.1,Less than or Equal to MCL
2013,Missouri,Franklin,UNION,MO6010801,9200,0.23,Less than or Equal to MCL
2013,Missouri,Franklin,VILLAGE GREENS,MO6031382,25,0.36,Less than or Equal to MCL
2013,Missouri,Franklin,VILLAGE OF CHARMWOOD,MO6030106,28,0.87,Less than or Equal to MCL
2013,Missouri,Franklin,WASHINGTON,MO6010838,13243,0.06,Less than or Equal to MCL
2013,Missouri,Franklin,WESTVIEW MOBILE HOME PARK,MO6048272,45,2.72,Less than or Equal to MCL
2013,Missouri,Franklin,WOODLAND HILLS SUBD,MO6036269,110,1.19,Less than or Equal to MCL
2013,Missouri,Gasconade,BLACK FOREST HOA INC NO 2,MO3031167,50,0,Not Detected
2013,Missouri,Gasconade,BLAND,MO6010077,655,0,Not Detected
2013,Missouri,Gasconade,GASCONADE,MO6010302,300,0,Not Detected
2013,Missouri,Gasconade,GASCONY VILLAGE,MO3031293,170,0,Not Detected
2013,Missouri,Gasconade,HERMANN,MO6010360,3000,0.01,Less than or Equal to MCL
2013,Missouri,Gasconade,LAKE NORTHWOODS UTILITY INC,MO3031317,27,0,Not Detected
2013,Missouri,Gasconade,MORRISON,MO6010544,160,0,Not Detected
2013,Missouri,Gasconade,OWENSVILLE,MO6010618,2800,0.01,Less than or Equal to MCL
2013,Missouri,Gasconade,PEACEFUL VALLEY SERVICE CO,MO6036015,200,0,Not Detected
